Value,Housing,Area,Area Code,Year,Quarter
68663,First time buyers,Scotland,S92000003,2002.0,Q4
87404,Former owner occupiers,Scotland,S92000003,2002.0,Q4
119835,New dwellings,Scotland,S92000003,2003.0,Q1
74490,Other dwellings,Scotland,S92000003,2003.0,Q1
78734,All dwellings,Scotland,S92000003,2003.0,Q1
70554,First time buyers,Scotland,S92000003,2003.0,Q1
82421,Former owner occupiers,Scotland,S92000003,2003.0,Q1
140734,New dwellings,Scotland,S92000003,2003.0,Q2
82484,Other dwellings,Scotland,S92000003,2003.0,Q2
89309,All dwellings,Scotland,S92000003,2003.0,Q2
66100,First time buyers,Scotland,S92000003,2003.0,Q2
97166,Former owner occupiers,Scotland,S92000003,2003.0,Q2
142851,New dwellings,Scotland,S92000003,2003.0,Q3
100460,Other dwellings,Scotland,S92000003,2003.0,Q3
103905,All dwellings,Scotland,S92000003,2003.0,Q3
68666,First time buyers,Scotland,S92000003,2003.0,Q3
109479,Former owner occupiers,Scotland,S92000003,2003.0,Q3
144773,New dwellings,Scotland,S92000003,2003.0,Q4
104971,Other dwellings,Scotland,S92000003,2003.0,Q4
108076,All dwellings,Scotland,S92000003,2003.0,Q4
72033,First time buyers,Scotland,S92000003,2003.0,Q4
115051,Former owner occupiers,Scotland,S92000003,2003.0,Q4
146931,New dwellings,Scotland,S92000003,2004.0,Q1
107222,Other dwellings,Scotland,S92000003,2004.0,Q1
110886,All dwellings,Scotland,S92000003,2004.0,Q1
73315,First time buyers,Scotland,S92000003,2004.0,Q1
118223,Former owner occupiers,Scotland,S92000003,2004.0,Q1
151946,New dwellings,Scotland,S92000003,2004.0,Q2
110948,Other dwellings,Scotland,S92000003,2004.0,Q2
114240,All dwellings,Scotland,S92000003,2004.0,Q2
81887,First time buyers,Scotland,S92000003,2004.0,Q2
121045,Former owner occupiers,Scotland,S92000003,2004.0,Q2
168300,New dwellings,Scotland,S92000003,2004.0,Q3
120587,Other dwellings,Scotland,S92000003,2004.0,Q3
124917,All dwellings,Scotland,S92000003,2004.0,Q3
84007,First time buyers,Scotland,S92000003,2004.0,Q3
130345,Former owner occupiers,Scotland,S92000003,2004.0,Q3
163487,New dwellings,Scotland,S92000003,2004.0,Q4
120560,Other dwellings,Scotland,S92000003,2004.0,Q4
125683,All dwellings,Scotland,S92000003,2004.0,Q4
79354,First time buyers,Scotland,S92000003,2004.0,Q4
133168,Former owner occupiers,Scotland,S92000003,2004.0,Q4
169857,New dwellings,Scotland,S92000003,2005.0,Q1
120428,Other dwellings,Scotland,S92000003,2005.0,Q1
124494,All dwellings,Scotland,S92000003,2005.0,Q1
80734,First time buyers,Scotland,S92000003,2005.0,Q1
131714,Former owner occupiers,Scotland,S92000003,2005.0,Q1
176545,New dwellings,Scotland,S92000003,2005.0,Q2
130487,Other dwellings,Scotland,S92000003,2005.0,Q2
136205,All dwellings,Scotland,S92000003,2005.0,Q2
91208,First time buyers,Scotland,S92000003,2005.0,Q2
141184,Former owner occupiers,Scotland,S92000003,2005.0,Q2
179364,New dwellings,Scotland,S92000003,2005.0,Q3
131723,Other dwellings,Scotland,S92000003,2005.0,Q3
136071,All dwellings,Scotland,S92000003,2005.0,Q3
88386,First time buyers,Scotland,S92000003,2005.0,Q3
152716,Former owner occupiers,Scotland,S92000003,2005.0,Q3
178002,New dwellings,Scotland,S92000003,2005.0,Q4
118212,Other dwellings,Scotland,S92000003,2005.0,Q4
121755,All dwellings,Scotland,S92000003,2005.0,Q4
81674,First time buyers,Scotland,S92000003,2005.0,Q4
155037,Former owner occupiers,Scotland,S92000003,2005.0,Q4
188396,New dwellings,Scotland,S92000003,2006.0,Q1
121883,Other dwellings,Scotland,S92000003,2006.0,Q1
124783,All dwellings,Scotland,S92000003,2006.0,Q1
84541,First time buyers,Scotland,S92000003,2006.0,Q1
159701,Former owner occupiers,Scotland,S92000003,2006.0,Q1
185579,New dwellings,Scotland,S92000003,2006.0,Q2
130413,Other dwellings,Scotland,S92000003,2006.0,Q2
133066,All dwellings,Scotland,S92000003,2006.0,Q2
91241,First time buyers,Scotland,S92000003,2006.0,Q2
164884,Former owner occupiers,Scotland,S92000003,2006.0,Q2
189173,New dwellings,Scotland,S92000003,2006.0,Q3
142133,Other dwellings,Scotland,S92000003,2006.0,Q3
145378,All dwellings,Scotland,S92000003,2006.0,Q3
96879,First time buyers,Scotland,S92000003,2006.0,Q3
178465,Former owner occupiers,Scotland,S92000003,2006.0,Q3
197213,New dwellings,Scotland,S92000003,2006.0,Q4
140684,Other dwellings,Scotland,S92000003,2006.0,Q4
145538,All dwellings,Scotland,S92000003,2006.0,Q4
98916,First time buyers,Scotland,S92000003,2006.0,Q4
177578,Former owner occupiers,Scotland,S92000003,2006.0,Q4
200274,New dwellings,Scotland,S92000003,2007.0,Q1
142905,Other dwellings,Scotland,S92000003,2007.0,Q1
147533,All dwellings,Scotland,S92000003,2007.0,Q1
100592,First time buyers,Scotland,S92000003,2007.0,Q1
181580,Former owner occupiers,Scotland,S92000003,2007.0,Q1
207912,New dwellings,Scotland,S92000003,2007.0,Q2
152164,Other dwellings,Scotland,S92000003,2007.0,Q2
157296,All dwellings,Scotland,S92000003,2007.0,Q2
110227,First time buyers,Scotland,S92000003,2007.0,Q2
186271,Former owner occupiers,Scotland,S92000003,2007.0,Q2
206181.77316624825,New dwellings,Scotland,S92000003,2007.0,Q3
161299.10616259862,Other dwellings,Scotland,S92000003,2007.0,Q3
164527.36186590706,All dwellings,Scotland,S92000003,2007.0,Q3
111855.22038363805,First time buyers,Scotland,S92000003,2007.0,Q3
195826.74456920862,Former owner occupiers,Scotland,S92000003,2007.0,Q3
2194156616795994,New dwellings,Scotland,S92000003,2007.0,Q4
160231307422803,Other dwellings,Scotland,S92000003,2007.0,Q4
165836.11733325894,All dwellings,Scotland,S92000003,2007.0,Q4
1111113919602094,First time buyers,Scotland,S92000003,2007.0,Q4
196792.68499338347,Former owner occupiers,Scotland,S92000003,2007.0,Q4
218009.114324535,New dwellings,Scotland,S92000003,2008.0,Q1
155923.26401992064,Other dwellings,Scotland,S92000003,2008.0,Q1
160969.1060469374,All dwellings,Scotland,S92000003,2008.0,Q1
112117.37207993469,First time buyers,Scotland,S92000003,2008.0,Q1
191672.13981407112,Former owner occupiers,Scotland,S92000003,2008.0,Q1
225460.12930398135,New dwellings,Scotland,S92000003,2008.0,Q2
167840.25397022837,Other dwellings,Scotland,S92000003,2008.0,Q2
173301.46695507257,All dwellings,Scotland,S92000003,2008.0,Q2
118702.54597967456,First time buyers,Scotland,S92000003,2008.0,Q2
201350.1485515493,Former owner occupiers,Scotland,S92000003,2008.0,Q2
228557.43545518417,New dwellings,Scotland,S92000003,2008.0,Q3
166155.38694968683,Other dwellings,Scotland,S92000003,2008.0,Q3
170951.61314309345,All dwellings,Scotland,S92000003,2008.0,Q3
119004.46406711133,First time buyers,Scotland,S92000003,2008.0,Q3
202368.67269760347,Former owner occupiers,Scotland,S92000003,2008.0,Q3
217892.55209722847,New dwellings,Scotland,S92000003,2008.0,Q4
163211.65147515826,Other dwellings,Scotland,S92000003,2008.0,Q4
169151.12282518516,All dwellings,Scotland,S92000003,2008.0,Q4
117524.1473409939,First time buyers,Scotland,S92000003,2008.0,Q4
199684.62764925676,Former owner occupiers,Scotland,S92000003,2008.0,Q4
200978.1333049143,New dwellings,Scotland,S92000003,2009.0,Q1
155862.2832830776,Other dwellings,Scotland,S92000003,2009.0,Q1
160045.73751464754,All dwellings,Scotland,S92000003,2009.0,Q1
113560.26058483019,First time buyers,Scotland,S92000003,2009.0,Q1
191372.7093091992,Former owner occupiers,Scotland,S92000003,2009.0,Q1
195555.75832230714,New dwellings,Scotland,S92000003,2009.0,Q2
163434.7990292348,Other dwellings,Scotland,S92000003,2009.0,Q2
167735.51024640573,All dwellings,Scotland,S92000003,2009.0,Q2
121357.13575935167,First time buyers,Scotland,S92000003,2009.0,Q2
195251.19478512314,Former owner occupiers,Scotland,S92000003,2009.0,Q2
200640.4585180444,New dwellings,Scotland,S92000003,2009.0,Q3
181584.21296325055,Other dwellings,Scotland,S92000003,2009.0,Q3
183472.6257743278,All dwellings,Scotland,S92000003,2009.0,Q3
130172.78605077241,First time buyers,Scotland,S92000003,2009.0,Q3
209037.3557606244,Former owner occupiers,Scotland,S92000003,2009.0,Q3
209630.40246533332,New dwellings,Scotland,S92000003,2009.0,Q4
1835261202123705,Other dwellings,Scotland,S92000003,2009.0,Q4
186479.2294988942,All dwellings,Scotland,S92000003,2009.0,Q4
130811.62577619735,First time buyers,Scotland,S92000003,2009.0,Q4
210662.65705087883,Former owner occupiers,Scotland,S92000003,2009.0,Q4
208584.88012207244,New dwellings,Scotland,S92000003,2010.0,Q1
180337.93948547926,Other dwellings,Scotland,S92000003,2010.0,Q1
1836041020065485,All dwellings,Scotland,S92000003,2010.0,Q1
121774.12135511078,First time buyers,Scotland,S92000003,2010.0,Q1
214098.44827774935,Former owner occupiers,Scotland,S92000003,2010.0,Q1
199849.95027549626,New dwellings,Scotland,S92000003,2010.0,Q2
183137.72291192517,Other dwellings,Scotland,S92000003,2010.0,Q2
184956.2974766529,All dwellings,Scotland,S92000003,2010.0,Q2
129341.29614366044,First time buyers,Scotland,S92000003,2010.0,Q2
210647.68565134727,Former owner occupiers,Scotland,S92000003,2010.0,Q2
200478.16973051778,New dwellings,Scotland,S92000003,2010.0,Q3
188375195447177,Other dwellings,Scotland,S92000003,2010.0,Q3
189610.91082182887,All dwellings,Scotland,S92000003,2010.0,Q3
129235.5892422849,First time buyers,Scotland,S92000003,2010.0,Q3
218585.98106266905,Former owner occupiers,Scotland,S92000003,2010.0,Q3
215760.51575238444,New dwellings,Scotland,S92000003,2010.0,Q4
177399.91518762134,Other dwellings,Scotland,S92000003,2010.0,Q4
1810530757196522,All dwellings,Scotland,S92000003,2010.0,Q4
1219829915156482,First time buyers,Scotland,S92000003,2010.0,Q4
210368.3402718366,Former owner occupiers,Scotland,S92000003,2010.0,Q4
195328.94068774302,New dwellings,Scotland,S92000003,2011.0,Q1
168798.7842381946,Other dwellings,Scotland,S92000003,2011.0,Q1
170708.82607084556,All dwellings,Scotland,S92000003,2011.0,Q1
118596.31593913092,First time buyers,Scotland,S92000003,2011.0,Q1
201719.11686288248,Former owner occupiers,Scotland,S92000003,2011.0,Q1
215211.46474166584,New dwellings,Scotland,S92000003,2011.0,Q2
1781919038726767,Other dwellings,Scotland,S92000003,2011.0,Q2
181845.5376077038,All dwellings,Scotland,S92000003,2011.0,Q2
125290.7568261097,First time buyers,Scotland,S92000003,2011.0,Q2
209621.35407180755,Former owner occupiers,Scotland,S92000003,2011.0,Q2
224056.25271750623,New dwellings,Scotland,S92000003,2011.0,Q3
186599.70357269407,Other dwellings,Scotland,S92000003,2011.0,Q3
188086.15787813344,All dwellings,Scotland,S92000003,2011.0,Q3
129837.40268309462,First time buyers,Scotland,S92000003,2011.0,Q3
215627.81215775563,Former owner occupiers,Scotland,S92000003,2011.0,Q3
2176766919191917,New dwellings,Scotland,S92000003,2011.0,Q4
175632.62,Other dwellings,Scotland,S92000003,2011.0,Q4
178811.6066666667,All dwellings,Scotland,S92000003,2011.0,Q4
122691.67478358629,First time buyers,Scotland,S92000003,2011.0,Q4
2085045175496687,Former owner occupiers,Scotland,S92000003,2011.0,Q4
219538.58992573773,New dwellings,Scotland,S92000003,2012.0,Q1
171902.39922508583,Other dwellings,Scotland,S92000003,2012.0,Q1
175288.65474440227,All dwellings,Scotland,S92000003,2012.0,Q1
127358.28165099083,First time buyers,Scotland,S92000003,2012.0,Q1
202943.95792452994,Former owner occupiers,Scotland,S92000003,2012.0,Q1
220482.27196304523,New dwellings,Scotland,S92000003,2012.0,Q2
174311.87881420835,Other dwellings,Scotland,S92000003,2012.0,Q2
179057.25350900748,All dwellings,Scotland,S92000003,2012.0,Q2
122452.67827024857,First time buyers,Scotland,S92000003,2012.0,Q2
209164.4889069388,Former owner occupiers,Scotland,S92000003,2012.0,Q2
2130100666666668,New dwellings,Scotland,S92000003,2012.0,Q3
180503.72900000002,Other dwellings,Scotland,S92000003,2012.0,Q3
183926.55806666668,All dwellings,Scotland,S92000003,2012.0,Q3
126333.77583333333,First time buyers,Scotland,S92000003,2012.0,Q3
218702.2529,Former owner occupiers,Scotland,S92000003,2012.0,Q3
228132.6723666667,New dwellings,Scotland,S92000003,2012.0,Q4
179284.81933333332,Other dwellings,Scotland,S92000003,2012.0,Q4
183705.24193333334,All dwellings,Scotland,S92000003,2012.0,Q4
129152.97543333335,First time buyers,Scotland,S92000003,2012.0,Q4
213418.60503333333,Former owner occupiers,Scotland,S92000003,2012.0,Q4
203694.27598409727,New dwellings,Scotland,S92000003,2013.0,Q1
170517.1787100168,Other dwellings,Scotland,S92000003,2013.0,Q1
173034386435258,All dwellings,Scotland,S92000003,2013.0,Q1
122721.70069541268,First time buyers,Scotland,S92000003,2013.0,Q1
206861.700748996,Former owner occupiers,Scotland,S92000003,2013.0,Q1
212652.5228064632,New dwellings,Scotland,S92000003,2013.0,Q2
1749814012359714,Other dwellings,Scotland,S92000003,2013.0,Q2
178109.4019873255,All dwellings,Scotland,S92000003,2013.0,Q2
128124.34057373386,First time buyers,Scotland,S92000003,2013.0,Q2
211412.91240030076,Former owner occupiers,Scotland,S92000003,2013.0,Q2
221360.6839250859,New dwellings,Scotland,S92000003,2013.0,Q3
185409.55458271605,Other dwellings,Scotland,S92000003,2013.0,Q3
1871033715080535,All dwellings,Scotland,S92000003,2013.0,Q3
132900.2502794872,First time buyers,Scotland,S92000003,2013.0,Q3
219259770438861,Former owner occupiers,Scotland,S92000003,2013.0,Q3
2281334278389344,New dwellings,Scotland,S92000003,2013.0,Q4
182652.76754073054,Other dwellings,Scotland,S92000003,2013.0,Q4
186909.1466559855,All dwellings,Scotland,S92000003,2013.0,Q4
132594.734066573,First time buyers,Scotland,S92000003,2013.0,Q4
219054.31111690888,Former owner occupiers,Scotland,S92000003,2013.0,Q4
216195.46196666665,New dwellings,Scotland,S92000003,2014.0,Q1
176615.51293333332,Other dwellings,Scotland,S92000003,2014.0,Q1
179149.66040000002,All dwellings,Scotland,S92000003,2014.0,Q1
126240.22453333333,First time buyers,Scotland,S92000003,2014.0,Q1
216389.86803333333,Former owner occupiers,Scotland,S92000003,2014.0,Q1
216023.81433586022,New dwellings,Scotland,S92000003,2014.0,Q2
186033.71595166597,Other dwellings,Scotland,S92000003,2014.0,Q2
189680.89890204076,All dwellings,Scotland,S92000003,2014.0,Q2
135630.9141046117,First time buyers,Scotland,S92000003,2014.0,Q2
221759.14704509688,Former owner occupiers,Scotland,S92000003,2014.0,Q2
224032.87238980955,New dwellings,Scotland,S92000003,2014.0,Q3
196944.1672839916,Other dwellings,Scotland,S92000003,2014.0,Q3
200596.81196978656,All dwellings,Scotland,S92000003,2014.0,Q3
1440842009491567,First time buyers,Scotland,S92000003,2014.0,Q3
235933.27231690125,Former owner occupiers,Scotland,S92000003,2014.0,Q3
226816,New dwellings,Scotland,S92000003,2014.0,Q4
188610.33333333334,Other dwellings,Scotland,S92000003,2014.0,Q4
194541.66666666666,All dwellings,Scotland,S92000003,2014.0,Q4
143652,First time buyers,Scotland,S92000003,2014.0,Q4
225464,Former owner occupiers,Scotland,S92000003,2014.0,Q4
260656.66666666666,New dwellings,Scotland,S92000003,2015.0,Q1
203359,Other dwellings,Scotland,S92000003,2015.0,Q1
210071.66666666666,All dwellings,Scotland,S92000003,2015.0,Q1
142917,First time buyers,Scotland,S92000003,2015.0,Q1
256301.33333333334,Former owner occupiers,Scotland,S92000003,2015.0,Q1
211326,New dwellings,Scotland,S92000003,2015.0,Q2
174385.66666666666,Other dwellings,Scotland,S92000003,2015.0,Q2
181220.33333333334,All dwellings,Scotland,S92000003,2015.0,Q2
141166,First time buyers,Scotland,S92000003,2015.0,Q2
213779.66666666666,Former owner occupiers,Scotland,S92000003,2015.0,Q2
230898,New dwellings,Scotland,S92000003,2015.0,Q3
186984,Other dwellings,Scotland,S92000003,2015.0,Q3
192537,All dwellings,Scotland,S92000003,2015.0,Q3
141667.33333333334,First time buyers,Scotland,S92000003,2015.0,Q3
229226.33333333334,Former owner occupiers,Scotland,S92000003,2015.0,Q3
222796.78666666665,New dwellings,Scotland,S92000003,2015.0,Q4
181386.33333333334,Other dwellings,Scotland,S92000003,2015.0,Q4
189815.31999999998,All dwellings,Scotland,S92000003,2015.0,Q4
140192.48666666666,First time buyers,Scotland,S92000003,2015.0,Q4
228499.60333333336,Former owner occupiers,Scotland,S92000003,2015.0,Q4
252558.16385774966,New dwellings,Scotland,S92000003,2016.0,Q1
173627.47108823716,Other dwellings,Scotland,S92000003,2016.0,Q1
182961.74261937934,All dwellings,Scotland,S92000003,2016.0,Q1
133853.61661257804,First time buyers,Scotland,S92000003,2016.0,Q1
223962.1370706044,Former owner occupiers,Scotland,S92000003,2016.0,Q1
244032.99568704676,New dwellings,Scotland,S92000003,2016.0,Q2
1734989764581564,Other dwellings,Scotland,S92000003,2016.0,Q2
183882.69531565034,All dwellings,Scotland,S92000003,2016.0,Q2
137255.27235353438,First time buyers,Scotland,S92000003,2016.0,Q2
2314339816404575,Former owner occupiers,Scotland,S92000003,2016.0,Q2
235905.2360033019,New dwellings,Scotland,S92000003,2016.0,Q3
183819.53486008695,Other dwellings,Scotland,S92000003,2016.0,Q3
189699.72311816792,All dwellings,Scotland,S92000003,2016.0,Q3
141594.85580760648,First time buyers,Scotland,S92000003,2016.0,Q3
2360961491039866,Former owner occupiers,Scotland,S92000003,2016.0,Q3
250711.78787177577,New dwellings,Scotland,S92000003,2016.0,Q4
182289.65066464967,Other dwellings,Scotland,S92000003,2016.0,Q4
192457.56349409177,All dwellings,Scotland,S92000003,2016.0,Q4
141623.30747560738,First time buyers,Scotland,S92000003,2016.0,Q4
237366.37486423887,Former owner occupiers,Scotland,S92000003,2016.0,Q4
251229.6662377772,New dwellings,Scotland,S92000003,2017.0,Q1
167544.22349605404,Other dwellings,Scotland,S92000003,2017.0,Q1
178489.30975362172,All dwellings,Scotland,S92000003,2017.0,Q1
132682.72730776813,First time buyers,Scotland,S92000003,2017.0,Q1
228797.99767821492,Former owner occupiers,Scotland,S92000003,2017.0,Q1
255351.9086544027,New dwellings,Scotland,S92000003,2017.0,Q2
172238.71847766548,Other dwellings,Scotland,S92000003,2017.0,Q2
182492.1990044998,All dwellings,Scotland,S92000003,2017.0,Q2
135736.1615449552,First time buyers,Scotland,S92000003,2017.0,Q2
232082.8226846232,Former owner occupiers,Scotland,S92000003,2017.0,Q2
256489.62703828918,New dwellings,Scotland,S92000003,2017.0,Q3
182934.37264422016,Other dwellings,Scotland,S92000003,2017.0,Q3
190912.68727871557,All dwellings,Scotland,S92000003,2017.0,Q3
139354413487991,First time buyers,Scotland,S92000003,2017.0,Q3
243931684487814,Former owner occupiers,Scotland,S92000003,2017.0,Q3
256346.75390687646,New dwellings,Scotland,S92000003,2017.0,Q4
175955.4395663281,Other dwellings,Scotland,S92000003,2017.0,Q4
188123.97467869334,All dwellings,Scotland,S92000003,2017.0,Q4
141877.21175987893,First time buyers,Scotland,S92000003,2017.0,Q4
234389.9629919641,Former owner occupiers,Scotland,S92000003,2017.0,Q4
258239.4829697886,New dwellings,Scotland,S92000003,2018.0,Q1
176688.81499170736,Other dwellings,Scotland,S92000003,2018.0,Q1
188397.42129869285,All dwellings,Scotland,S92000003,2018.0,Q1
142328.83865608112,First time buyers,Scotland,S92000003,2018.0,Q1
238436.5440292818,Former owner occupiers,Scotland,S92000003,2018.0,Q1
253309.16042864378,New dwellings,Scotland,S92000003,2018.0,Q2
177841.30550911467,Other dwellings,Scotland,S92000003,2018.0,Q2
188589.2828982762,All dwellings,Scotland,S92000003,2018.0,Q2
145799986400286,First time buyers,Scotland,S92000003,2018.0,Q2
234215.15400694092,Former owner occupiers,Scotland,S92000003,2018.0,Q2
252860.738265769,New dwellings,Scotland,S92000003,2018.0,Q3
184894654031698,Other dwellings,Scotland,S92000003,2018.0,Q3
192699.19107878604,All dwellings,Scotland,S92000003,2018.0,Q3
144929.42586530576,First time buyers,Scotland,S92000003,2018.0,Q3
240312.45225388743,Former owner occupiers,Scotland,S92000003,2018.0,Q3
245159.58547083024,New dwellings,Scotland,S92000003,2018.0,Q4
181855.60990172892,Other dwellings,Scotland,S92000003,2018.0,Q4
1921717311996925,All dwellings,Scotland,S92000003,2018.0,Q4
1476083469398688,First time buyers,Scotland,S92000003,2018.0,Q4
239056.93543975856,Former owner occupiers,Scotland,S92000003,2018.0,Q4
246033.75954592365,New dwellings,Scotland,S92000003,2019.0,Q1
176869.59761201378,Other dwellings,Scotland,S92000003,2019.0,Q1
187596.82810953478,All dwellings,Scotland,S92000003,2019.0,Q1
144476.59214636334,First time buyers,Scotland,S92000003,2019.0,Q1
234075.67881153757,Former owner occupiers,Scotland,S92000003,2019.0,Q1
255248.33333333334,New dwellings,Scotland,S92000003,2019.0,Q2
176789.33333333334,Other dwellings,Scotland,S92000003,2019.0,Q2
189588.33333333334,All dwellings,Scotland,S92000003,2019.0,Q2
143147.33333333334,First time buyers,Scotland,S92000003,2019.0,Q2
237632.33333333334,Former owner occupiers,Scotland,S92000003,2019.0,Q2
256576,New dwellings,Scotland,S92000003,2019.0,Q3
185506.66666666666,Other dwellings,Scotland,S92000003,2019.0,Q3
193992.66666666666,All dwellings,Scotland,S92000003,2019.0,Q3
146911.66666666666,First time buyers,Scotland,S92000003,2019.0,Q3
242777.33333333334,Former owner occupiers,Scotland,S92000003,2019.0,Q3
261181.66666666666,New dwellings,Scotland,S92000003,2019.0,Q4
185443.33333333334,Other dwellings,Scotland,S92000003,2019.0,Q4
198974.66666666666,All dwellings,Scotland,S92000003,2019.0,Q4
147816.66666666666,First time buyers,Scotland,S92000003,2019.0,Q4
246353,Former owner occupiers,Scotland,S92000003,2019.0,Q4
252988.66666666666,New dwellings,Scotland,S92000003,2020.0,Q1
180121,Other dwellings,Scotland,S92000003,2020.0,Q1
192585.33333333334,All dwellings,Scotland,S92000003,2020.0,Q1
147677,First time buyers,Scotland,S92000003,2020.0,Q1
238049.33333333334,Former owner occupiers,Scotland,S92000003,2020.0,Q1
266704.3333333333,New dwellings,Scotland,S92000003,2020.0,Q2
183938.66666666666,Other dwellings,Scotland,S92000003,2020.0,Q2
190174.66666666666,All dwellings,Scotland,S92000003,2020.0,Q2
146373.66666666666,First time buyers,Scotland,S92000003,2020.0,Q2
242273,Former owner occupiers,Scotland,S92000003,2020.0,Q2
271110,New dwellings,Scotland,S92000003,2020.0,Q3
194880.33333333334,Other dwellings,Scotland,S92000003,2020.0,Q3
207762.66666666666,All dwellings,Scotland,S92000003,2020.0,Q3
156913,First time buyers,Scotland,S92000003,2020.0,Q3
255735,Former owner occupiers,Scotland,S92000003,2020.0,Q3
277383.6666666667,New dwellings,Scotland,S92000003,2020.0,Q4
207866.66666666666,Other dwellings,Scotland,S92000003,2020.0,Q4
216905.33333333334,All dwellings,Scotland,S92000003,2020.0,Q4
162203,First time buyers,Scotland,S92000003,2020.0,Q4
265263,Former owner occupiers,Scotland,S92000003,2020.0,Q4
286158,New dwellings,Scotland,S92000003,2021.0,Q1
212566,Other dwellings,Scotland,S92000003,2021.0,Q1
222225.33333333334,All dwellings,Scotland,S92000003,2021.0,Q1
165216.66666666666,First time buyers,Scotland,S92000003,2021.0,Q1
269470,Former owner occupiers,Scotland,S92000003,2021.0,Q1
275909.6666666667,New dwellings,Scotland,S92000003,2021.0,Q2
193381.33333333334,Other dwellings,Scotland,S92000003,2021.0,Q2
207601,All dwellings,Scotland,S92000003,2021.0,Q2
157424.33333333334,First time buyers,Scotland,S92000003,2021.0,Q2
262598,Former owner occupiers,Scotland,S92000003,2021.0,Q2
279682.6666666667,New dwellings,Scotland,S92000003,2021.0,Q3
211140.33333333334,Other dwellings,Scotland,S92000003,2021.0,Q3
220573,All dwellings,Scotland,S92000003,2021.0,Q3
163749.33333333334,First time buyers,Scotland,S92000003,2021.0,Q3
279289,Former owner occupiers,Scotland,S92000003,2021.0,Q3
287284,New dwellings,Scotland,S92000003,2021.0,Q4
208738.33333333334,Other dwellings,Scotland,S92000003,2021.0,Q4
222468,All dwellings,Scotland,S92000003,2021.0,Q4
168273.66666666666,First time buyers,Scotland,S92000003,2021.0,Q4
277319,Former owner occupiers,Scotland,S92000003,2021.0,Q4
294931,New dwellings,Scotland,S92000003,2022.0,Q1
209570,Other dwellings,Scotland,S92000003,2022.0,Q1
223554.33333333334,All dwellings,Scotland,S92000003,2022.0,Q1
168645.33333333334,First time buyers,Scotland,S92000003,2022.0,Q1
280831.3333333333,Former owner occupiers,Scotland,S92000003,2022.0,Q1
294253.3333333333,New dwellings,Scotland,S92000003,2022.0,Q2
211116.66666666666,Other dwellings,Scotland,S92000003,2022.0,Q2
226413.66666666666,All dwellings,Scotland,S92000003,2022.0,Q2
175605,First time buyers,Scotland,S92000003,2022.0,Q2
279491.6666666667,Former owner occupiers,Scotland,S92000003,2022.0,Q2
305885.6666666667,New dwellings,Scotland,S92000003,2022.0,Q3
221932.66666666666,Other dwellings,Scotland,S92000003,2022.0,Q3
233787,All dwellings,Scotland,S92000003,2022.0,Q3
176397,First time buyers,Scotland,S92000003,2022.0,Q3
290883,Former owner occupiers,Scotland,S92000003,2022.0,Q3
315026.3333333333,New dwellings,Scotland,S92000003,2022.0,Q4
217613.33333333334,Other dwellings,Scotland,S92000003,2022.0,Q4
236833.33333333334,All dwellings,Scotland,S92000003,2022.0,Q4
177520.33333333334,First time buyers,Scotland,S92000003,2022.0,Q4
293999,Former owner occupiers,Scotland,S92000003,2022.0,Q4
326468,New dwellings,Scotland,S92000003,2023.0,Q1
209283.33333333334,Other dwellings,Scotland,S92000003,2023.0,Q1
226392.66666666666,All dwellings,Scotland,S92000003,2023.0,Q1
172120,First time buyers,Scotland,S92000003,2023.0,Q1
279056,Former owner occupiers,Scotland,S92000003,2023.0,Q1
53662,New dwellings,Northern Ireland,N92000001,1992.0,Q2
33055,Other dwellings,Northern Ireland,N92000001,1992.0,Q2
37155,All dwellings,Northern Ireland,N92000001,1992.0,Q2
29280,First time buyers,Northern Ireland,N92000001,1992.0,Q2
47101,Former owner occupiers,Northern Ireland,N92000001,1992.0,Q2
50102,New dwellings,Northern Ireland,N92000001,1992.0,Q3
37468,Other dwellings,Northern Ireland,N92000001,1992.0,Q3
40326,All dwellings,Northern Ireland,N92000001,1992.0,Q3
32690,First time buyers,Northern Ireland,N92000001,1992.0,Q3
49911,Former owner occupiers,Northern Ireland,N92000001,1992.0,Q3
52683,New dwellings,Northern Ireland,N92000001,1992.0,Q4
34780,Other dwellings,Northern Ireland,N92000001,1992.0,Q4
38591,All dwellings,Northern Ireland,N92000001,1992.0,Q4
29053,First time buyers,Northern Ireland,N92000001,1992.0,Q4
50174,Former owner occupiers,Northern Ireland,N92000001,1992.0,Q4
50084,New dwellings,Northern Ireland,N92000001,1993.0,Q1
32272,Other dwellings,Northern Ireland,N92000001,1993.0,Q1
36502,All dwellings,Northern Ireland,N92000001,1993.0,Q1
30241,First time buyers,Northern Ireland,N92000001,1993.0,Q1
46664,Former owner occupiers,Northern Ireland,N92000001,1993.0,Q1
56818,New dwellings,Northern Ireland,N92000001,1993.0,Q2
32651,Other dwellings,Northern Ireland,N92000001,1993.0,Q2
37400,All dwellings,Northern Ireland,N92000001,1993.0,Q2
31032,First time buyers,Northern Ireland,N92000001,1993.0,Q2
48247,Former owner occupiers,Northern Ireland,N92000001,1993.0,Q2
54295,New dwellings,Northern Ireland,N92000001,1993.0,Q3
35846,Other dwellings,Northern Ireland,N92000001,1993.0,Q3
41102,All dwellings,Northern Ireland,N92000001,1993.0,Q3
31409,First time buyers,Northern Ireland,N92000001,1993.0,Q3
